regine_area;main_no;point_no;param_key;version_no_end;station_name;station_status_name;dt_start_date;dt_end_date;percent_missing_days;first_year_regulation;start_year;end_year;aktuell_avrenningskart;excluded_years;tilgang;latitude;longitude;utm_east_z33;utm_north_z33;regulation_part_area;regulation_part_reservoirs;transfer_area_in;transfer_area_out;drainage_basin_key;area_norway;area_total;comment;drainage_dens;dt_registration_date;dt_regul_date;gradient_1085;gradient_basin;gradient_river;height_minimum;height_hypso_10;height_hypso_20;height_hypso_30;height_hypso_40;height_hypso_50;height_hypso_60;height_hypso_70;height_hypso_80;height_hypso_90;height_maximum;length_km_basin;length_km_river;ocean_polar_angle;ocean_polar_distance;perc_agricul;perc_bog;perc_eff_bog;perc_eff_lake;perc_forest;perc_glacier;perc_lake;perc_mountain;perc_urban;prec_intens_max;utm_zone_gravi;utm_east_gravi;utm_north_gravi;utm_zone_inlet;utm_east_inlet;utm_north_inlet;br1_middelavrenning_1930_1960;br2_Tilsigsberegning;br3_Regional_flomfrekvensanalyse;br5_Regional_lavvannsanalyse;br6_Klimastudier;br7_Klimascenarier;br9_Flomvarsling;br11_FRIEND;br12_GRDC;br23_HBV;br24_middelavrenning_1961_1990;br26_TotalAvlop;br31_FlomserierPrim;br32_FlomserierSekundar;br33_Flomkart_aktive_ureg;br34_Hydrologisk_referanseserier_klimastudier;br38_Flomkart_aktive_ureg_periode;br39_Flomkart_nedlagt_stasjon
2;129;0;1001;1;Dølplass;Aktiv;1908-03-10 12:00:00.0000000;2018-08-11 12:00:00.0000000;5,92582;1955;NULL;NULL;nei;NULL;open;62,1922302246094;10,4510650634766;263382;6903910;0,277716785669327;0,10530886054039;0;559,030029296875;87;2013,76000976563;2013,76000976563;diversion, before diversion relatively unreliable;NULL;2016-08-30 00:00:00.0000000;1955-01-01 00:00:00.0000000;4,30000019073486;NULL;10,9300003051758;529;838;929;987;1041;1099;1157;1220;1289;1386;1851;67,5999984741211;97,9599990844727;NULL;NULL;1,5900000333786;6,1100001335144;NULL;0,0799999982118607;25,1299991607666;0,00999999977648258;1,44000005722046;56,0200004577637;0,0500000007450581;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;Y;NULL;Y;NULL;NULL;NULL;Y;NULL
2;130;0;1001;0;Atna bru;Nedlagt;1916-11-14 12:00:00.0000000;2018-07-31 12:00:00.0000000;0;NULL;NULL;NULL;nei;NULL;open;61,850025177002;10,2353439331055;249375;6866669;NULL;NULL;NULL;NULL;88;463,989990234375;463,989990234375;see 2.32;NULL;2016-08-30 00:00:00.0000000;NULL;9,46000003814697;28,0599994659424;12,3299999237061;699;802;923;1020;1118;1204;1273;1359;1468;1595;2169;34,5299987792969;60,6100006103516;317,529998779297;NULL;0,46000000834465;2,47000002861023;NULL;1,0900000333786;20,2700004577637;0;1,79999995231628;68,5800018310547;0;NULL;33;252826;6862634;33;221027;6874061;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;131;0;1001;1;Atnasjø;Nedlagt;1923-04-15 12:00:00.0000000;1984-09-17 12:00:00.0000000;74,025;NULL;NULL;NULL;nei;NULL;open;61,8501358032227;10,222996711731;248727;6866729;NULL;NULL;NULL;NULL;NULL;NULL;NULL;version 1, point measurements, see 2.32 for version 0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;Y;Y;Y;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;132;0;1001;0;Lomnessjø;Aktiv;1919-02-26 12:00:00.0000000;2018-08-11 12:00:00.0000000;4,84488;1971;NULL;1968;ja;NULL;open;61,7328681945801;11,2018375396729;299404;6850281;0;0;0;0;89;1164,41003417969;1164,41003417969;NULL;NULL;2016-08-30 00:00:00.0000000;1971-01-01 00:00:00.0000000;4,86999988555908;16,5799999237061;5,82999992370605;256;437;592;703;767;825;880;927;978;1064;1651;63,1500015258789;74,25;313,690002441406;NULL;2,3199999332428;7,30000019073486;NULL;0,340000003576279;54,0999984741211;0;1,28999996185303;31,1700000762939;0;NULL;33;294841;6884688;33;303300;6912173;Y;NULL;Y;Y;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;Y;NULL;NULL;Y;NULL
2;134;0;1001;1;Storsjø ovf.;Nedlagt;1902-09-01 12:00:00.0000000;1940-10-17 12:00:00.0000000;1,02678;NULL;NULL;NULL;nei;NULL;open;61,3933486938477;11,3651723861694;305914;6812009;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ancient, not relevant;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;135;0;1001;0;Tysla;Nedlagt;1919-03-29 12:00:00.0000000;1996-12-31 12:00:00.0000000;42,5448;NULL;NULL;NULL;nei;NULL;open;61,9317665100098;11,0579710006714;293157;6872861;NULL;NULL;NULL;NULL;91;229,190002441406;229,190002441406;unreliable data;NULL;2016-08-30 00:00:00.0000000;NULL;7,15999984741211;21,7000007629395;14,039999961853;279;408;493;601;688;740;792;847;898;947;1651;33,6399993896484;43,0099983215332;313,690002441406;NULL;3,04999995231628;3,49000000953674;NULL;0,00999999977648258;67,1900024414063;0;0,439999997615814;20,5100002288818;0;NULL;33;285349;6888368;33;281403;6901560;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;Y
2;142;0;1001;1;Knappom;Aktiv;1916-11-28 12:00:00.0000000;2018-08-11 12:00:00.0000000;0;NULL;NULL;NULL;ja;NULL;open;60,641170501709;12,0471248626709;338530;6726448;0;0;0;0;95;1285,80554199219;1643,02001953125;CCR;NULL;2016-08-30 00:00:00.0000000;NULL;3,79999995231628;8,42000007629395;4,76000022888184;170;270;311;342;378;412;447;479;511;556;807;65,1699981689453;116,819999694824;205,389999389648;NULL;2,19000005722046;15,8900003433228;NULL;0,0900000035762787;72,7300033569336;0;1,83000004291534;0;0;NULL;33;348074;6747176;33;326649;6789891;Y;NULL;Y;Y;Y;Y;Y;NULL;NULL;Y;Y;Y;Y;NULL;Y;Y;NULL;NULL
2;145;0;1001;1;Losna;Aktiv;1896-01-01 12:00:00.0000000;2018-08-11 12:00:00.0000000;0,0915526;1917;NULL;NULL;ja;NULL;open;61,3333854675293;10,2775316238403;247417;6809063;0,247204571962357;0,136238738894463;23,8400001525879;61,4799995422363;97;11205,419921875;11205,419921875;NULL;NULL;2016-08-30 00:00:00.0000000;1917-01-01 00:00:00.0000000;2,65000009536743;17,9200000762939;2,39000010490417;179;707;870;965;1052;1138;1243;1356;1476;1640;2463;178,160003662109;178,830001831055;330,829986572266;NULL;2,51999998092651;3,36999988555908;NULL;0,189999997615814;25,5499992370605;2,61999988555908;3,91000008583069;56,7900009155273;0,119999997317791;NULL;33;179212;6862066;33;95490;6900852;Y;Y;Y;NULL;NULL;NULL;Y;NULL;NULL;Y;Y;NULL;Y;NULL;NULL;NULL;Y;NULL
2;150;0;1001;0;Lalm;Nedlagt;1900-10-26 12:00:00.0000000;2018-08-11 12:00:00.0000000;1,50846;NULL;NULL;NULL;nei;NULL;open;61,8166999816895;9,27364921569824;198548;6867055;NULL;NULL;NULL;NULL;NULL;NULL;NULL;see 2.25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;153;0;1001;0;Aura;Nedlagt;1921-02-12 12:00:00.0000000;1965-10-03 12:00:00.0000000;0;NULL;NULL;NULL;ikke vurdert;NULL;open;61,8926544189453;8,35159015655518;150987;6880112;NULL;NULL;NULL;NULL;NULL;NULL;NULL;missing catchment data;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;165;0;1001;1;Bygdin ndf.;Aktiv;1922-03-13 12:00:00.0000000;2018-08-11 12:00:00.0000000;1,11029;1917;NULL;NULL;nei;NULL;open;61,3273468017578;8,81239795684814;169136;6814947;0,992497563362122;0,836945176124573;0;0;105;307,769989013672;307,769989013672;unreliable data;NULL;2016-08-30 00:00:00.0000000;1917-01-01 00:00:00.0000000;7,69000005722046;28,6000003814697;8,80000019073486;1055;1059;1124;1233;1313;1363;1422;1492;1572;1761;2329;36,9000015258789;42,2000007629395;321,980010986328;NULL;0;0,930000007152557;NULL;13,25;0;2,98000001907349;18;78,0400009155273;0;NULL;33;169340;6814830;33;138013;6831903;Y;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;167;0;1001;1;Vinsteren;Aktiv;1915-09-18 12:00:00.0000000;1942-08-01 12:00:00.0000000;0;NULL;NULL;NULL;nei;NULL;open;61,324535369873;8,83217906951904;170162;6814534;NULL;NULL;NULL;NULL;106;466,209991455078;466,209991455078;no data;NULL;2016-08-30 00:00:00.0000000;NULL;5,23999977111816;23,0900001525879;6,48000001907349;1031;1056;1061;1122;1218;1299;1355;1416;1497;1654;2329;49,5699996948242;61,0699996948242;321,959991455078;NULL;0;3,5699999332428;NULL;11,8000001907349;0;0;18,7999992370605;72,2900009155273;0;NULL;33;160331;6819010;33;138011;6831903;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;168;0;1001;1;Nedre Bjørnhølen;Aktiv;1942-08-01 12:00:00.0000000;2018-08-11 12:00:00.0000000;6,45661;1917;NULL;NULL;nei;NULL;open;61,3550987243652;9,07445621490479;183402;6816727;0,992981433868408;0,754625558853149;0;466,880004882813;107;469,480010986328;469,480010986328;not representing nat flow;NULL;2016-08-30 00:00:00.0000000;1917-01-01 00:00:00.0000000;4,59999990463257;22,9799995422363;6,51000022888184;1020;1055;1060;1116;1219;1301;1352;1413;1495;1653;2329;50,9099998474121;62,7700004577637;321,959991455078;NULL;0;3,73000001907349;NULL;11,6499996185303;0;1,95000004768372;18,7999992370605;71,9000015258789;0;NULL;33;160495;6818992;33;138009;6831891;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;Y;NULL;NULL;NULL;NULL
2;172;0;1001;1;Olstappen;Aktiv;1908-02-15 12:00:00.0000000;1931-11-30 12:00:00.0000000;0;NULL;NULL;NULL;ikke vurdert;NULL;open;61,5004806518555;9,40465831756592;202403;6831320;NULL;NULL;NULL;NULL;NULL;NULL;NULL;missing catchment data;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;197;0;1001;1;Ertesekken ndf.;Aktiv;1931-04-13 12:00:00.0000000;2018-08-11 12:00:00.0000000;0,865258;1881;NULL;NULL;nei;NULL;open;60,201042175293;11,3731889724731;299002;6679325;0,979306042194366;0,256226122379303;23,8400001525879;58,0900001525879;116;17496,3203125;17496,3203125;NULL;NULL;2016-08-30 00:00:00.0000000;1881-01-01 00:00:00.0000000;1,48000001907349;15,4899997711182;1,5;90;271;454;609;794;921;1037;1172;1342;1537;2463;302,140014648438;339,549987792969;330,809997558594;NULL;6,28999996185303;5,01999998092651;NULL;2,07999992370605;38,6500015258789;1,67999994754791;5,59999990463257;36,8800010681152;0,5;NULL;33;211283;6823550;33;95490;6900854;Y;Y;NULL;NULL;Y;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL
2;205;0;1001;2;Mesna ndf.;Aktiv;1928-01-01 12:00:00.0000000;2001-12-31 12:00:00.0000000;10,3627;1917;NULL;NULL;nei;NULL;open;61,1179084777832;10,5817413330078;262047;6783960;0,997208893299103;0,609298825263977;26,9599990844727;244,899993896484;123;217,919998168945;217,919998168945;NULL;NULL;2016-08-30 00:00:00.0000000;1917-01-01 00:00:00.0000000;15,8299999237061;8,65999984741211;14,6800003051758;515;532;576;649;715;785;838;887;912;942;1087;16,5400009155273;32,4199981689453;186,479995727539;NULL;1,03999996185303;22,5900001525879;NULL;4,67000007629395;49,6100006103516;0;10,6700000762939;4,30999994277954;0,150000005960464;NULL;33;269104;6786444;33;260774;6796394;Y;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;205;0;1055;1;Mesna ndf.;Aktiv;2016-03-01 12:00:00.0000000;2018-07-30 12:00:00.0000000;1,24717;1917;NULL;NULL;nei;NULL;open;61,1179084777832;10,5817413330078;262047;6783960;0,997208893299103;0,609298825263977;26,9599990844727;244,899993896484;123;217,919998168945;217,919998168945;hardly any data;NULL;2016-08-30 00:00:00.0000000;1917-01-01 00:00:00.0000000;15,8299999237061;8,65999984741211;14,6800003051758;515;532;576;649;715;785;838;887;912;942;1087;16,5400009155273;32,4199981689453;186,479995727539;NULL;1,03999996185303;22,5900001525879;NULL;4,67000007629395;49,6100006103516;0;10,6700000762939;4,30999994277954;0,150000005960464;NULL;33;269104;6786444;33;260774;6796394;Y;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;209;0;1001;0;Einavatn ndf.;Aktiv;1928-02-17 12:00:00.0000000;2017-08-30 12:00:00.0000000;19,4661;1900;NULL;NULL;nei;NULL;open;60,6433715820313;10,5974054336548;259340;6731130;0,980846047401428;0,518895328044891;0;154,649993896484;127;155,919998168945;155,919998168945;unreliable data;NULL;2016-08-30 00:00:00.0000000;1900-01-01 00:00:00.0000000;3,8199999332428;14,5699996948242;6,1399998664856;395;399;416;432;452;482;515;549;583;630;753;23,5799999237061;26,5400009155273;185,929992675781;NULL;13,4700002670288;3,21000003814697;NULL;9,01000022888184;69,9100036621094;0;10,8999996185303;0;0;NULL;33;259927;6721539;33;262537;6708290;Y;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL
2;213;0;1001;1;Kvisla Bruk;Aktiv;1928-01-01 12:00:00.0000000;2018-03-30 12:00:00.0000000;1,51993;1908;NULL;NULL;ja;NULL;open;60,9667434692383;10,7737522125244;271291;6766463;0,94508957862854;0,218525305390358;0;0;128;162,369995117188;162,369995117188;NULL;NULL;2016-08-30 00:00:00.0000000;1908-01-01 00:00:00.0000000;9,34000015258789;9,86999988555908;12,5100002288818;319;346;371;402;437;461;479;501;534;579;707;18,2600002288818;25,25;186,979995727539;NULL;6,76000022888184;9,85000038146973;NULL;5,53999996185303;71,6699981689453;0;6,38000011444092;0;0,170000001788139;NULL;33;269689;6773338;33;263690;6782211;Y;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;219;0;1001;1;Rokoelv;Nedlagt;1927-10-01 12:00:00.0000000;1988-03-24 12:00:00.0000000;8,37898;NULL;NULL;NULL;ja;1977;open;60,7909851074219;11,3977937698364;303960;6744888;NULL;NULL;NULL;NULL;132;97,4599990844727;97,4599990844727;NULL;NULL;2016-08-30 00:00:00.0000000;NULL;14,0600004196167;8,30000019073486;12,25;211;220;236;253;275;298;319;349;416;492;588;19,6299991607666;25,2299995422363;196,720001220703;NULL;2,04999995231628;7,17999982833862;NULL;3,88000011444092;84,1399993896484;0;4,09999990463257;0;0;NULL;33;309405;6741050;33;313919;6731231;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;222;0;1001;0;Narsjø;Nedlagt;1930-02-22 12:00:00.0000000;2018-07-31 12:00:00.0000000;0;NULL;NULL;NULL;nei;NULL;open;62,3591804504395;11,4728078842163;317500;6919173;NULL;NULL;NULL;NULL;NULL;NULL;NULL;see 2.11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;Y;Y;Y;NULL;Y;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;223;0;1001;1;Fredriksvatn;Nedlagt;1933-03-13 12:00:00.0000000;2005-04-12 12:00:00.0000000;0;NULL;NULL;NULL;nei;NULL;open;61,9460830688477;7,98260402679443;132313;6888081;NULL;NULL;NULL;NULL;134;926,450012207031;926,450012207031;could be used if corrected for overf°ring;NULL;2016-08-30 00:00:00.0000000;NULL;9,40999984741211;24,7000007629395;14,4200000762939;578;916;1046;1170;1273;1348;1420;1486;1556;1661;2006;39,7700004577637;49,1599998474121;322,209991455078;NULL;0;0,430000007152557;NULL;0,469999998807907;9,06999969482422;6,36999988555908;6,36999988555908;76,1999969482422;0;NULL;33;119262;6897122;33;95515;6900845;Y;Y;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;224;0;1001;0;Harpefoss;Aktiv;1996-01-01 12:00:00.0000000;2016-01-12 12:00:00.0000000;45,7701;NULL;NULL;NULL;nei;NULL;open;61,580982208252;9,84131717681885;226301;6838350;NULL;NULL;NULL;NULL;2262;9649,349609375;9649,349609375;low data quality;NULL;2016-08-30 00:00:00.0000000;NULL;2,89000010490417;19,0599994659424;2,86999988555908;218;739;905;1017;1103;1201;1305;1402;1514;1672;2463;145,699996948242;135,580001831055;330,829986572266;NULL;2,04999995231628;2,19000005722046;NULL;0,129999995231628;22,25;3,04999995231628;4,15999984741211;61,9000015258789;0,100000001490116;NULL;33;169038;6866330;33;95471;6900844;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;224;0;1055;1;Harpefoss;Aktiv;1996-01-01 12:00:00.0000000;2018-07-30 12:00:00.0000000;20,3104;NULL;NULL;NULL;nei;NULL;open;61,580982208252;9,84131717681885;226301;6838350;NULL;NULL;NULL;NULL;2262;9649,349609375;9649,349609375;NULL;NULL;2016-08-30 00:00:00.0000000;NULL;2,89000010490417;19,0599994659424;2,86999988555908;218;739;905;1017;1103;1201;1305;1402;1514;1672;2463;145,699996948242;135,580001831055;330,829986572266;NULL;2,04999995231628;2,19000005722046;NULL;0,129999995231628;22,25;3,04999995231628;4,15999984741211;61,9000015258789;0,100000001490116;NULL;33;169038;6866330;33;95471;6900844;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;226;0;1001;1;Erlibru;Nedlagt;1935-01-01 12:00:00.0000000;1963-11-21 12:00:00.0000000;0;NULL;NULL;NULL;nei;NULL;open;62,4255905151367;11,0918245315552;298251;6927695;NULL;NULL;NULL;NULL;135;2430,90478515625;2494,14990234375;period not covered;NULL;2016-08-30 00:00:00.0000000;NULL;1,94000005722046;11,8500003814697;2,76999998092651;573;690;731;763;795;827;861;899;948;1036;1593;72,3300018310547;106,660003662109;325,100006103516;NULL;2,07999992370605;11,1499996185303;NULL;0,810000002384186;40,4099998474121;0;6,82000017166138;28,4300003051758;0,119999997317791;NULL;33;322803;6944518;33;350330;6970922;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;227;0;1001;1;Barkaldfoss;Aktiv;1935-01-01 12:00:00.0000000;2018-08-11 12:00:00.0000000;2,89138;1913;NULL;NULL;nei;NULL;open;61,980167388916;10,8963479995728;285025;6878771;0,227675646543503;0,122247822582722;0;6575,6298828125;136;6569,87451171875;6633,1201171875;diversion (3);NULL;2016-08-30 00:00:00.0000000;1913-01-01 00:00:00.0000000;1,87000000476837;12,8199996948242;2,26999998092651;440;689;746;795;847;898;954;1020;1107;1239;1851;116,73999786377;184,199996948242;312,829986572266;NULL;2,59999990463257;8,71000003814697;NULL;0,129999995231628;37,3300018310547;0;3,57999992370605;37,7099990844727;0,109999999403954;NULL;33;279665;6921786;33;350250;6970916;Y;Y;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL
2;229;0;1001;1;Savalen ndf.;Nedlagt;1936-10-20 12:00:00.0000000;1970-12-31 12:00:00.0000000;0;NULL;NULL;NULL;nei;NULL;open;62,2314186096191;10,5222187042236;267381;6908010;NULL;NULL;NULL;NULL;137;102,76000213623;102,76000213623;not representative;NULL;2016-08-30 00:00:00.0000000;NULL;17,2800006866455;16,0499992370605;20,2700004577637;706;707;717;737;764;799;840;886;938;1004;1434;13,3400001525879;22,2900009155273;313,690002441406;NULL;0,970000028610229;3,89000010490417;NULL;14,8800001144409;52,5499992370605;0;15,5699996948242;17,5200004577637;0;NULL;33;265325;6913216;33;262525;6917655;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;232;0;1001;0;Elveseter;Nedlagt;1938-01-02 12:00:00.0000000;2015-04-14 12:00:00.0000000;2,67829;NULL;NULL;NULL;nei;NULL;open;61,702449798584;8,28373241424561;145243;6859372;NULL;NULL;NULL;NULL;139;151,869995117188;151,869995117188;see 2.455;NULL;2016-08-30 00:00:00.0000000;NULL;32,5400009155273;44,2700004577637;31,6200008392334;658;1000;1189;1359;1465;1580;1697;1796;1892;2011;2462;19,9699993133545;28,9699993133545;330,820007324219;NULL;0;0;NULL;0,0799999982118607;9,22000026702881;19,1000003814697;1,32000005245209;63,8699989318848;0;NULL;33;145522;6860024;33;144623;6840816;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;233;0;1001;2;Mariholtputten;Nedlagt;1997-07-04 12:00:00.0000000;2002-06-30 12:00:00.0000000;0,82282;NULL;NULL;NULL;nei;NULL;open;59,8932571411133;10,900731086731;270713;6646624;NULL;NULL;NULL;NULL;140;0,620000004768372;0,620000004768372;mini area 1km2 and short period;NULL;2016-08-30 00:00:00.0000000;NULL;82,5400009155273;23,6599998474121;69,4800033569336;229;247;283;283;293;299;306;317;353;353;353;1,22000002861023;1,07000005245209;194,009994506836;NULL;0;3,07999992370605;NULL;1,50999999046326;95,379997253418;0;1,5;0;0;NULL;33;270618;6647132;33;270873;6647533;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;235;0;1001;1;Grimsmoen;Aktiv;1997-10-16 12:00:00.0000000;2018-08-11 12:00:00.0000000;0;NULL;1998;NULL;ja;NULL;open;62,1197090148926;10,0690059661865;242921;6897303;0;0;0;0;141;626,570007324219;626,570007324219;NULL;NULL;2016-08-30 00:00:00.0000000;NULL;6,38000011444092;15,4700002670288;12,7799997329712;690;832;920;961;1011;1065;1125;1188;1255;1367;1708;47,5900001525879;71,0400009155273;315,450012207031;NULL;3,02999997138977;5,1100001335144;NULL;0,100000001490116;32,0800018310547;0;0,959999978542328;47,25;0;NULL;33;222673;6904910;33;209604;6901588;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;Y;NULL;NULL;NULL
2;238;0;1001;1;Rauddalsvatn ndf.;Aktiv;1944-01-03 12:00:00.0000000;2017-07-18 12:00:00.0000000;6,4145;1952;NULL;2005;ja;NULL;open;61,9203491210938;7,82531404495239;123779;6886129;0,998602032661438;0,76024729013443;0;150,009994506836;144;147,149993896484;147,149993896484;NULL;NULL;2016-08-30 00:00:00.0000000;1952-01-01 00:00:00.0000000;329,940002441406;31,0300006866455;331,440002441406;832;989;1101;1233;1355;1455;1531;1601;1665;1738;1965;24,4099998474121;1,33000004291534;321,959991455078;NULL;0;0;NULL;5,48999977111816;2,72000002861023;19,7099990844727;6,80000019073486;68,6399993896484;0;NULL;33;110144;6884994;33;102619;6886998;Y;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;243;0;1001;0;Moksa;Nedlagt;1945-01-06 12:00:00.0000000;1993-12-31 12:00:00.0000000;0,173262;NULL;NULL;NULL;nei;NULL;open;61,3192558288574;10,2998399734497;248496;6807406;NULL;NULL;NULL;NULL;146;95,1699981689453;95,1699981689453;see 2.615;NULL;2016-08-30 00:00:00.0000000;NULL;15,539999961853;8,64999961853027;28,9599990844727;197;788;854;877;887;905;921;935;956;982;1168;18;26,25;324,160003662109;NULL;2,64000010490417;27,1000003814697;NULL;0,439999997615814;33,9900016784668;0;4,92000007629395;3,55999994277954;0,0500000007450581;NULL;33;258316;6810578;33;263248;6815653;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2;244;0;1001;1;Koloen;Nedlagt;1945-03-05 12:00:00.0000000;1969-12-31 12:00:00.0000000;0;NULL;NULL;NULL;nei;NULL;open;61,6804275512695;9,52185535430908;210312;6850785;NULL;NULL;NULL;NULL;147;1528,38000488281;1528,38000488281;Diversion around 10%;NULL;2016-08-30 00:00:00.0000000;NULL;8,07999992370605;16,4699993133545;11,5;280;808;930;1019;1137;1248;1373;1486;1629;1808;2463;70,1500015258789;106,059997558594;330,829986572266;NULL;1,24000000953674;2,28999996185303;NULL;0,449999988079071;24,2700004577637;4,32000017166138;4,19000005722046;59,4700012207031;0;NULL;33;175946;6844686;33;142134;6840582;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
